title,amenities,bathrooms,bedrooms,fee,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,source,time
"Great Central Location Two BR, One BA","AC,Cable or Satellite,Clubhouse",1.0,2.0,No,No,,920.0,840,Lakeland,FL,28.1020044702338,-82.00415763834799,RentDigs.com,1550844005
This rental is a Port Lucie apartment Nw Twylite Terrace.,,3.0,3.0,No,Yes,,1400.0,1557,Port Saint Lucie,FL,27.33024863008425,-80.33377029643638,RentDigs.com,1568764629
"Two BA - $1,862/mo - Apartment - in a great area. Single Car Garage!","Gym,Parking,Pool",2.0,3.0,No,Yes,,1862.0,1261,Tempe,AZ,33.401089623181626,-111.9530901001134,RentDigs.com,1550823077
"Owings Mills, Great Location, Two BR Apartment. Pet OK!","Fireplace,Gym,Parking,Pool,Storage",2.5,2.0,No,Yes,"Cats,Dogs",2083.0,1519,Owings Mills,MD,39.393683089506574,-76.75046380234409,RentDigs.com,1568779813
"Move-in condition, One BR One BA","Clubhouse,Gym,Storage,Tennis",1.0,1.0,No,Thumbnail,,1272.0,680,Smyrna,GA,33.845595933892014,-84.48864178070085,RentDigs.com,1568782290
Two BR Apartment - Located just outside in. Pet OK!,"Gym,Parking,Pool",1.0,2.0,No,Thumbnail,"Cats,Dogs",2119.0,963,San Marcos,CA,33.13875493620877,-117.18877079917964,RentDigs.com,1550814513
Over 721 sf in San Antonio,,1.0,1.0,No,Yes,,919.0,721,San Antonio,TX,29.538153596732077,-98.57277570980742,RentDigs.com,1544260315
Visit today to learn about this months specials!,"AC,Internet Access,Parking,Patio/Deck",2.0,2.0,No,Yes,,1549.0,1343,Howell,MI,42.54547633373296,-83.87854058699583,RentDigs.com,1544235580
"Apartment in quiet area, spacious with big kitchen","AC,Dishwasher,Patio/Deck,Refrigerator,Washer Dryer,Wood Floors",2.0,4.0,No,Yes,,3800.0,1600,Somerville,MA,42.353739095383325,-71.06678443226724,RentDigs.com,1568753599
Beautiful Los Angeles Apartment for rent,,1.0,1.0,No,No,Cats,1950.0,650,Los Angeles,CA,34.073878742479295,-118.2921429923868,RentDigs.com,1568750351
Three BR 79 Brighton Avenue,"Dishwasher,Patio/Deck",2.0,3.0,No,Thumbnail,,3500.0,1100,Boston,MA,42.35425287372468,-71.08598762511895,RentLingo,1577358364
Vincent DiCapua 201-YTIME FOR QUICK RESPONSE. Single Car Garage!,"Gym,Parking,Storage",1.0,1.0,No,Yes,,2850.0,885,Jersey City,NJ,40.72779855297754,-74.07336846548284,RentDigs.com,1568758196
"$1,556 / Two BR - Great Deal. MUST SEE!","Clubhouse,Elevator,Gym,Internet Access,Pool",2.0,2.0,No,Yes,"Cats,Dogs",1556.0,1150,Zephyrhills,FL,28.181947991566776,-82.31381084724757,RentDigs.com,1550813159
This Apartment is a must see. Parking Available!,"Clubhouse,Dishwasher,Fireplace,Gym,Hot Tub,Parking,Patio/Deck,Pool,Storage",2.5,2.0,No,Yes,"Cats,Dogs",1285.0,1115,Spring,TX,30.181179687293383,-95.49287564082444,RentDigs.com,1544221118
Outstanding Opportunity To Live At The Columbia City Club. Pet OK!,"Playground,Storage,Washer Dryer",1.0,1.0,No,Yes,"Cats,Dogs",1175.0,743,Columbia,MD,39.17260504492543,-76.85316902858989,RentDigs.com,1544244482
"Bright Minneapolis, Two BR, One BA for rent","AC,Parking",1.0,2.0,No,Yes,,1135.0,946,Minneapolis,MN,45.03311151340686,-93.41601345124089,RentDigs.com,1544259008
"Wilkinson Terrace, Three BR, 2.50 BA for rent. Dog OK!","AC,Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Gym,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Washer Dryer",2.5,3.0,No,Thumbnail,"Cats,Dogs",1359.0,1101,Richmond,VA,37.45116395302824,-77.4645754631848,RentDigs.com,1550833235
Forest Brooke is beautifully secluded but close to everything.,,1.0,2.0,No,Thumbnail,,759.0,844,Delaware,OH,40.25430183076705,-83.0378677490316,RentDigs.com,1550849152
Las Vegas Luxurious 2 + 2,"Fireplace,Parking",2.0,2.0,No,Thumbnail,,1180.0,990,Las Vegas,NV,36.06125667195204,-115.07035723198896,RentDigs.com,1550864203
Seeing is believing but living here is proof. Single Car Garage!,"Gym,Parking",2.5,3.0,No,Yes,,2135.0,1750,Denver,CO,39.69347004486092,-104.89967784978587,RentDigs.com,1568749670
Rockville - must see to believe. Parking Available!,"Gym,Parking,Storage",1.0,1.0,No,Yes,,1635.0,782,Rockville,MD,39.05274363835639,-77.12719395426909,RentDigs.com,1568761758
Outstanding Opportunity To Live At The Indianapolis City Club.,,2.5,3.0,No,Yes,,1350.0,1526,Indianapolis,IN,39.84636337969731,-86.31298440442113,RentDigs.com,1544262049
Pet Friendly 2+2 Apartment in Palm Desert,"Clubhouse,TV,Tennis",2.0,2.0,No,Thumbnail,,1720.0,1308,Palm Desert,CA,33.75570787852736,-116.35300603417144,RentDigs.com,1550833642
"Apartment only for $4,654/mo. You Can Stop Looking Now!","Patio/Deck,Wood Floors",2.0,2.0,No,Yes,"Cats,Dogs",4654.0,1126,Jersey City,NJ,40.7213418663914,-74.03633694621506,RentDigs.com,1568779577
"$1,920 / Studio - Great Deal. MUST SEE!",Gated,1.0,2.0,No,Thumbnail,,1920.0,1065,Newport,KY,39.06047787450635,-84.50315388693214,RentDigs.com,1550845793
"One BR, One BA, safe neighborhood. Pet OK!","Dishwasher,Gym,Pool,Washer Dryer",1.0,1.0,No,Yes,"Cats,Dogs",2460.0,1200,Fort Lee,NJ,40.85481404399313,-73.97340389180874,RentDigs.com,1568765458
Apartment for rent in Lynchburg $843. Parking Available!,"AC,Basketball,Dishwasher,Gym,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1.0,1.0,No,Thumbnail,"Cats,Dogs",843.0,970,Lynchburg,VA,37.438327145481566,-79.1794822762989,RentDigs.com,1550862795
Apartment in prime location,"Gym,Pool",2.0,2.0,No,Yes,,1265.0,1100,Atlanta,GA,33.75555690677119,-84.42101109988941,RentDigs.com,1550832183
Two BR - come and see this one. Single Car Garage!,"Elevator,Fireplace,Gym,Internet Access,Parking,Patio/Deck,Pool,Washer Dryer,Wood Floors",2.0,2.0,No,Yes,"Cats,Dogs",1410.0,1213,Dallas,TX,32.92146828386186,-96.7876516591977,RentDigs.com,1568760263
"Spacious Two BR, Two BA. Pet OK!","Gym,Patio/Deck,Pool",2.0,2.0,No,Yes,"Cats,Dogs",1725.0,1133,Miamisburg,OH,39.64240649676423,-84.24744403799177,RentDigs.com,1568771573
Two BR APARTMENT WITH washer/dryer HOOKUPS,"Parking,Washer Dryer",2.0,2.0,No,Thumbnail,,825.0,896,Apple Valley,CA,34.52299723455191,-117.1807121343762,RentDigs.com,1550837896
Denver Value!,Parking,2.0,2.0,No,Yes,,1466.0,1093,Denver,CO,39.692400266310166,-105.09486957357346,RentDigs.com,1568750543
Beautiful Charlotte Apartment for rent,"Gym,Washer Dryer",2.0,2.0,No,Yes,,1298.0,1073,Charlotte,NC,35.302450457497486,-80.757731988642,RentDigs.com,1550824437
"Move-in condition, Two BR Two BA","Clubhouse,Fireplace,Gated,Gym,Patio/Deck,Storage",2.0,2.0,No,Thumbnail,"Cats,Dogs",1060.0,1071,Glendale,AZ,33.63381611561988,-112.21339689935186,RentDigs.com,1550829486
"Serra is located 40th W Lynnwood, WA and is, Inc.","Basketball,Cable or Satellite,Dishwasher,Fireplace,Gym,Hot Tub,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Washer Dryer,Wood Floors",2.0,2.0,No,No,"Cats,Dogs",1623.0,934,Lynnwood,WA,47.87797741575776,-122.25755948693678,RentDigs.com,1568781950
Two BR Apartment - Just east of North Cary Park and south of Lake Crabtree.,"Clubhouse,Gym,Pool,TV,Tennis,Washer Dryer",2.0,2.0,No,Thumbnail,"Cats,Dogs",1210.0,991,Benson,NC,35.39237810340956,-78.5067385766707,RentDigs.com,1568756552
Toledo - superb Apartment nearby fine dining,"AC,Patio/Deck,Pool,Refrigerator",1.0,2.0,No,Yes,"Cats,Dogs",549.0,813,Toledo,OH,41.61045709124191,-83.58084454649276,RentDigs.com,1568745827
Apartment in great location,"Gated,Gym,Internet Access,Parking,Pool,Storage",2.0,2.0,No,Thumbnail,,1899.0,1104,Alexandria,VA,38.85448283821064,-77.15864922935238,RentDigs.com,1550851046
3924 Rolling Rd,"Dishwasher,Refrigerator",1.0,2.0,No,Thumbnail,,1395.0,850,Pikesville,MD,39.376441196330696,-76.70209360617706,ListedBuy,1577049481
"Apartment in quiet area, spacious with big kitchen","Cable or Satellite,Dishwasher,Fireplace,Gym,Internet Access,Parking,Patio/Deck,Pool,Storage,TV,Washer Dryer",1.0,1.0,No,Thumbnail,"Cats,Dogs",1574.0,787,Norfolk,VA,36.88546526980654,-76.23308532877816,RentDigs.com,1568756294
Convenient location Two BR Two BA for rent,"Fireplace,Gym,Pool,Washer Dryer",2.0,2.0,No,Yes,"Cats,Dogs",1529.0,1093,Denver,CO,39.91902491260908,-104.97855355069755,RentDigs.com,1568753634
"Average Rent $2,635 a month - That's a STEAL. Single Car Garage!","Gated,Parking,Pool",2.0,2.0,No,Yes,,2635.0,1099,Dallas,TX,32.78033002119786,-96.7371638785664,RentDigs.com,1568753185
Apartment in move in condition in Newport News,"Dishwasher,Gated,Gym,Parking,Pool,Refrigerator,TV",2.0,2.0,No,Yes,"Cats,Dogs",1270.0,825,Newport News,VA,37.01891271407706,-76.45314522463197,RentDigs.com,1550851758
Apartment in great location. Parking Available!,"Gated,Parking,Playground",2.5,2.0,No,Yes,,2750.0,1700,Los Angeles,CA,33.96446677932994,-118.41905871325,RentDigs.com,1568754933
Three BR Apartment - Riverbend is conveniently located close to shopping.,"Parking,Playground,Pool",2.0,3.0,No,Yes,,1769.0,1345,Arlington,TX,32.71204107130471,-97.06776287312844,RentDigs.com,1568771980
Los Angeles - superb Apartment nearby fine dining,"Fireplace,Parking,Patio/Deck",2.0,2.0,No,No,,2648.0,1000,Los Angeles,CA,34.077442702930696,-118.36334514418068,RentDigs.com,1568751125
"Scottsdale, Great Location, Two BR Apartment. Pet OK!","Clubhouse,Fireplace,Gym,Parking,Pool,TV",2.0,2.0,No,Yes,"Cats,Dogs",1669.0,1128,Scottsdale,AZ,33.54098151670409,-111.88702189579205,RentDigs.com,1550819723
"Charming One BR, One BA","Gated,Pool",1.0,1.0,No,Yes,,1095.0,821,Las Vegas,NV,36.07432906062607,-115.26840183491944,RentDigs.com,1568751186
Willow Run Apartments,"Refrigerator,Wood Floors",1.0,1.0,Yes,Thumbnail,,740.0,850,Tunnel Hill,GA,34.874743069922125,-85.02113181605618,tenantcloud,1576009710
"Apartment in quiet area, spacious with big kitchen",Parking,1.0,2.0,No,Yes,,857.0,475,Bradenton,FL,27.49341582720337,-82.51610299588751,RentDigs.com,1568745225
"Spacious Two BR, Two BA. Pet OK!","AC,Clubhouse,Dishwasher,Gym,Patio/Deck,Pool,Washer Dryer",2.0,2.0,No,Yes,"Cats,Dogs",870.0,1076,Denham Springs,LA,30.516209244544445,-90.8889038831306,RentDigs.com,1550856295
"Las Vegas, Studio, One BA for rent","Cable or Satellite,Internet Access,Parking,Pool",1.0,1.0,No,Yes,,753.0,395,Las Vegas,NV,36.19720282204001,-115.25669769924724,RentDigs.com,1550858208
"Attractive Five BR, Three BA",,3.0,5.0,No,Yes,,2095.0,2850,West Jordan,UT,40.56298496927845,-111.9735028650476,RentDigs.com,1544284488
6250 Hargrove Ave,"Dishwasher,Garbage Disposal,Pool,Refrigerator",2.0,2.0,No,Thumbnail,,1105.0,860,Las Vegas,NV,36.13793494734789,-115.25090108717312,GoSection8,1552426058
Apartment in great location,Fireplace,2.0,2.0,No,Yes,,2355.0,886,Los Angeles,CA,34.09477273872873,-118.34738372781236,RentDigs.com,1568747676
One BR 3620 Breckenridge Court,"Cable or Satellite,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Playground,Refrigerator",1.0,1.0,No,Thumbnail,"Cats,Dogs",925.0,792,Fitchburg,WI,43.00035520776326,-89.48708756110977,RentLingo,1577015698
Lease Spacious 2+1. Approx 800 sf of Living Space. $705/mo,Basketball,1.0,2.0,No,Yes,"Cats,Dogs",705.0,800,Urbandale,IA,41.6004979447772,-93.75031433844146,RentDigs.com,1544285265
New Energy Efficient Apartment for Rent - Prime Location,"AC,Dishwasher,Garbage Disposal,Gated,Gym,Parking,Patio/Deck,Refrigerator,Storage,Washer Dryer,Wood Floors",3.0,3.0,No,Thumbnail,"Cats,Dogs",3950.0,1550,Los Angeles,CA,34.10437434711241,-118.29546198444991,RentDigs.com,1556182084
"Two BR - Stone Lake Apartments offers luxurious one, two. Pet OK!",AC,2.0,2.0,No,Yes,"Cats,Dogs",1485.0,1224,Grand Prairie,TX,32.77367476694817,-97.0259799109792,RentDigs.com,1550839397
Welcome to in the Chatham area. $650/mo,"Cable or Satellite,Wood Floors",1.0,,No,Yes,"Cats,Dogs",650.0,425,Chicago,IL,41.75947177622332,-87.63328371823276,RentDigs.com,1544232096
Portsmouth - Our Two BR apartments offer plush carpet.,,1.0,2.0,No,Yes,,699.0,800,Portsmouth,VA,36.86093996983327,-76.3148039337521,RentDigs.com,1568762165
"Wamego, prime location Studio, Apartment","Parking,Storage,Washer Dryer",1.0,2.0,No,Thumbnail,,795.0,1035,Wamego,KS,39.22119705954217,-96.31195216121966,RentDigs.com,1550824120
One BR 10833 Wilshire Blvd,"Clubhouse,Gym,Hot Tub,Pool",1.0,1.0,No,Thumbnail,,3047.0,792,Los Angeles,CA,34.072753658961325,-118.26623674429128,RentLingo,1577359357
Lease Spacious 1+1. Approx 725 sf of Living Space. $895/mo,"Pool,Tennis,Washer Dryer",1.0,1.0,No,Yes,,895.0,725,Charlotte,NC,35.13124172245764,-80.79563012728065,RentDigs.com,1550822070
This Apartment is a must see. Parking Available!,"Cable or Satellite,Gated,Gym,Internet Access,Parking,Playground,Pool,TV,Washer Dryer",1.0,1.0,No,Thumbnail,,1049.0,790,Charlotte,NC,35.085222607465795,-80.84564389567988,RentDigs.com,1550828006
Apartment in prime location,"Parking,Wood Floors",1.0,2.0,No,Yes,,1280.0,550,Collingswood,NJ,39.92527821337988,-75.0899827728144,RentDigs.com,1568777980
"Apartment only for $1,271/mo. You Can Stop Looking Now. Pet OK!","Gym,Pool,Washer Dryer",2.0,2.0,No,Thumbnail,"Cats,Dogs",1271.0,980,Henrico,VA,37.61409584962755,-77.63777869655843,RentDigs.com,1550832592
Outstanding Opportunity To Live At The Laurel City Club,Patio/Deck,2.0,2.0,No,Yes,"Cats,Dogs",2395.0,1123,Laurel,MD,39.10393250213812,-76.88672518764173,RentDigs.com,1568751133
Beautiful San Antonio Apartment for rent,"Cable or Satellite,TV",1.0,1.0,No,Yes,,1340.0,681,San Antonio,TX,29.66260848655928,-98.61398010551372,RentDigs.com,1544271524
Apartment in prime location. Offstreet parking!,"Fireplace,Parking,Pool,Washer Dryer",2.0,2.0,No,Yes,,1673.0,1025,Silver Spring,MD,39.04581111510456,-76.97311632310897,RentDigs.com,1568768057
"Amazing One BR, One BA for rent. Parking Available!","AC,Basketball,Gym,Internet Access,Parking,Pool,Washer Dryer",1.0,1.0,No,Thumbnail,"Cats,Dogs",1575.0,713,Shrewsbury,MA,42.280625681897845,-71.7595242745417,RentDigs.com,1550843797
Modern Luxurious Living.,"AC,Clubhouse,Dishwasher,Gym,Internet Access,Pool,Storage,Washer Dryer",3.0,4.0,No,Yes,,1032.0,1393,Tyler,TX,32.33158554407214,-95.29544036478026,RentDigs.com,1568769229
Perfect downtown location!,"AC,Washer Dryer,Wood Floors",1.0,3.0,No,Thumbnail,"Cats,Dogs",1795.0,1200,Fredericksburg,VA,38.262699887035176,-77.5242914153477,RentDigs.com,1550852860
Apartment in prime location. Pet OK!,"Gym,Patio/Deck,Pool",1.0,1.0,No,Yes,"Cats,Dogs",2095.0,734,Princeton,NJ,40.38367803849908,-74.68697849211705,RentDigs.com,1568780869
Two BR Apartment - Where luxurious Meets Lifestyle To a musician.,,2.0,2.0,No,Thumbnail,,1849.0,1091,Sacramento,CA,38.63291010690241,-121.53569514667844,RentDigs.com,1550831677
Two BR Embassy Place 2219 Teakwood Circle Unit B,,2.0,2.0,No,Thumbnail,,1585.0,1210,Highland,IN,41.51881240060055,-87.47480789233823,RentLingo,1577360055
Apartment - ready to move in. Pet OK!,"Fireplace,Gym,Internet Access,Patio/Deck,Storage,Washer Dryer",1.0,1.0,No,Yes,"Cats,Dogs",1051.0,934,Chattanooga,TN,35.09111135717066,-85.3109226724997,RentDigs.com,1544281317
"Attractive Two BR, Two BA","Cable or Satellite,Parking",2.0,2.0,No,Thumbnail,,1065.0,1043,Mckinney,TX,33.204281407801375,-96.58432942216145,RentDigs.com,1550847843
"Move-in condition, One BR One BA",Pool,1.0,1.0,No,Yes,,1457.0,843,Dallas,TX,32.76718526665137,-96.8180061554747,RentDigs.com,1568744242
Trace offers you exactly what you've been looking for.,Parking,1.0,1.0,No,Thumbnail,"Cats,Dogs",625.0,650,Baton Rouge,LA,30.45893096499095,-91.07057240784792,RentDigs.com,1550861539
Two BR Apartment - Welcome to Peppertree Farm.,"Gym,Playground,Pool",1.0,2.0,No,No,,1580.0,1013,Silver Spring,MD,39.101522043396734,-77.06072178504488,RentDigs.com,1568769663
The Best of the Best in the City of Charlottesville! Save Big!,"Basketball,Cable or Satellite,Clubhouse,Dishwasher,Hot Tub,Patio/Deck,Playground,Pool,Refrigerator,Tennis,Washer Dryer",2.0,2.0,No,Thumbnail,"Cats,Dogs",1615.0,1533,Charlottesville,VA,38.0457385512409,-78.4213575449212,RentDigs.com,1550857300
One BR Apartment - When you find a to live as unique as Prynne Hills.,Gym,1.0,1.0,No,Yes,,1790.0,713,Canton,MA,42.12821917734254,-71.1017817378996,RentDigs.com,1550861867
"Attractive Three BR, Two BA","Parking,Pool,Storage",2.0,3.0,No,Yes,,1900.0,1309,Winter Garden,FL,28.502157504019376,-81.61000907847081,RentDigs.com,1568763032
Two BR Apartment in Oakdale Farms,"Parking,Patio/Deck,Storage",2.5,2.0,No,Thumbnail,,1479.0,1400,Norfolk,VA,36.97044012278962,-76.21676001251615,RentDigs.com,1568753732
"Bright Lowell, One BR, One BA for rent","Gym,View",1.0,1.0,No,Thumbnail,,1416.0,559,Lowell,MA,42.661998760512994,-71.28469402796001,RentDigs.com,1550855039
Enjoy your own personal.,"Garbage Disposal,Gated,Parking,Patio/Deck,Pool,Refrigerator",1.0,2.0,No,Yes,"Cats,Dogs",2310.0,750,Pasadena,CA,34.17050751134774,-118.09851966518892,RentDigs.com,1568782263
"Parkridge is located in the quaint little town of Graham, NC.","AC,Cable or Satellite,Dishwasher,Parking,Playground,Refrigerator",1.0,2.0,No,Yes,"Cats,Dogs",746.0,840,Graham,NC,36.03874005966773,-79.4018596113468,RentDigs.com,1568748320
"Lease Spacious 3+2. Approx 1,751 sf of Living Space. Single Car Garage!","Clubhouse,Parking,Pool,Washer Dryer",2.0,3.0,No,Yes,"Cats,Dogs",1857.0,1751,Windermere,FL,28.47842689069112,-81.53872195113233,RentDigs.com,1568762095
"$1,188/mo \ Two BR \ Marietta - ready to move in.","Fireplace,Gym,Storage",2.0,2.0,No,Yes,,1188.0,1141,Marietta,GA,33.966780296351736,-84.44362094752277,RentDigs.com,1568780263
"Spacious One BR, One BA. $739/mo","AC,Dishwasher,Gym,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage",1.0,1.0,No,Thumbnail,,739.0,650,Las Vegas,NV,36.13879214841135,-115.19688620980789,RentDigs.com,1550856369
The Best of the Best in the City of Midlothian! Save Big!,,2.0,2.0,No,Yes,,1330.0,1210,Midlothian,VA,37.45459619915337,-77.62727989228084,RentDigs.com,1550859072
"Great Central Location One BR, One BA","Basketball,Playground,Tennis",1.0,1.0,No,Yes,,1107.0,775,Budd Lake,NJ,40.85294117170754,-74.71321269101938,RentDigs.com,1568768229
Pet Friendly 1+1 Apartment in Boston,,1.0,1.0,No,Yes,,2880.0,754,Boston,MA,42.3438575704228,-71.06486259969485,RentDigs.com,1568748275
Pet Friendly 2+2 Apartment in Avondale,"AC,Clubhouse,Dishwasher,Gated,Gym,Hot Tub,Patio/Deck,Refrigerator,Storage,Washer Dryer",2.0,2.0,No,Thumbnail,"Cats,Dogs",1219.0,1093,Avondale,AZ,33.50552844513386,-111.2789522397352,RentDigs.com,1550836159
Three BR 4273 Ipwich Court,"Dishwasher,Refrigerator",2.0,3.0,No,Thumbnail,"Cats,Dogs",1299.0,1400,Snellville,GA,33.84206367761868,-84.04553190323944,RentLingo,1577359222
Dayton - Two BR - must see to believe. $909/mo,"Gym,Pool",2.0,2.0,No,No,"Cats,Dogs",909.0,1237,Dayton,OH,39.79713854721041,-84.22777889478358,RentDigs.com,1568772649
Los Angeles - superb Apartment nearby fine dining,"Fireplace,Gym",2.0,2.0,No,Yes,,4758.0,1476,Los Angeles,CA,34.05744149587694,-118.26225606613596,RentDigs.com,1568757825
One BR Apartment - From hardwood-style flooring to modern two-tone cabinetry.,,1.0,1.0,No,Yes,,2815.0,771,San Diego,CA,32.81119535455231,-117.13660596778644,RentDigs.com,1550818497
Apartment in move in condition in Arlington,"Parking,Pool",1.0,1.0,No,Thumbnail,,790.0,546,Arlington,TX,32.74829973241479,-97.10024754837696,RentDigs.com,1568772305
One BR 5501 Conroy Road,"Dishwasher,Parking,Patio/Deck,Playground,Pool,Refrigerator",1.0,1.0,No,Thumbnail,"Cats,Dogs",1299.0,850,Orlando,FL,28.53202146227505,-81.42661076251704,RentLingo,1577358534
"Two BR, Two BA, safe neighborhood. Dog OK!","AC,Basketball,Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Washer Dryer",2.0,2.0,No,Thumbnail,"Cats,Dogs",1024.0,924,Petersburg,VA,37.1137834835695,-77.37280373251824,RentDigs.com,1550857988
"Two BR, Two BA, safe neighborhood",,2.0,2.0,No,Yes,,1600.0,992,Zachary,LA,30.649925127868045,-91.17324713993716,RentDigs.com,1550857389
This Apartment is a must see. Parking Available!,Parking,1.0,1.0,No,Yes,,815.0,606,Greensboro,NC,36.03238618226051,-79.75976076206383,RentDigs.com,1568752688
North Las Vegas - superb Apartment nearby fine dining,"Clubhouse,Gym",2.0,2.0,No,Thumbnail,"Cats,Dogs",1249.0,1182,North Las Vegas,NV,36.212226809099775,-115.19332118765426,RentDigs.com,1550853735
Apartment \ One BR \ One BA - must see to believe.,"AC,Basketball,Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Gated,Gym,Internet Access,Patio/Deck,Playground,Refrigerator,Storage,TV,Washer Dryer",1.0,1.0,No,Thumbnail,"Cats,Dogs",954.0,674,Arlington,TX,32.645077315160215,-97.1011322633542,RentDigs.com,1568775535
Super Cute! Apartment for Rent!,,1.0,1.0,No,Yes,,1120.0,748,District Heights,MD,38.88368539596935,-76.92641402106189,RentDigs.com,1568754175
817 sq. ft. - One BR - One BA - convenient location.,"AC,Cable or Satellite,Clubhouse,Gym,Patio/Deck,Playground,Pool,Storage,Washer Dryer",1.0,1.0,No,Thumbnail,"Cats,Dogs",1030.0,817,Clayton,NC,35.570373495297986,-78.4683129119937,RentDigs.com,1568759360
Apartment in prime location. Pet OK!,Parking,1.0,2.0,No,Yes,"Cats,Dogs",1140.0,900,Joppa,MD,39.39663122180615,-76.38171261083338,RentDigs.com,1568777827
Pet Friendly 2+2 Apartment in Delaware,Parking,2.0,2.0,No,Yes,,1349.0,1294,Delaware,OH,40.25924150643172,-83.06232595927827,RentDigs.com,1550849087
